0.000000	4000.000000	-70000.000000	-5.973643	0.066769	0.601708	0.011427	-10.422673	0.010345	1.000000	-24.208774	0.008231	19.162096	0.025000
0.000000	4000.000000	-70000.000000	-5.984168	0.049880	0.547117	0.014919	-13.714791	0.010048	0.000000	-27.358313	0.014760	29.500687	0.025000
0.000000	4000.000000	-70000.000000	-5.989693	0.063620	0.619987	0.010481	-10.154994	0.012577	1.000000	-23.952236	0.015323	39.842278	0.027000
0.000000	4000.000000	-70000.000000	-5.969773	0.052562	0.570684	0.010885	-13.715410	0.011620	0.000000	-27.370036	0.013155	50.179870	0.027000
0.000000	4000.000000	-70000.000000	-5.986709	0.045624	0.597185	0.011091	-9.749264	0.013571	1.000000	-23.555006	0.014218	60.519461	0.030000
0.000000	4000.000000	-70000.000000	-5.986803	0.059450	0.567433	0.008960	-13.713842	0.011588	0.000000	-27.384872	0.008307	70.858053	0.030000
0.000000	4000.000000	-70000.000000	-5.991302	0.064341	0.613523	0.013237	-9.074195	0.009246	1.000000	-22.923723	0.007003	81.197644	0.035000
0.000000	4000.000000	-70000.000000	-5.984481	0.057115	0.581598	0.012955	-13.710855	0.009701	0.000000	-27.363752	0.008355	91.541236	0.035000
0.000000	4000.000000	-66500.000000	-5.945480	0.049060	0.551800	0.008447	-10.597191	0.008781	1.000000	-24.197261	0.014105	105.783050	0.025000
0.000000	4000.000000	-66500.000000	-5.966206	0.044536	0.548442	0.011779	-13.889928	0.010727	0.000000	-27.371943	0.017558	116.120642	0.025000
0.000000	4000.000000	-66500.000000	-5.954666	0.042366	0.536067	0.008352	-10.325945	0.007759	1.000000	-23.963605	0.007607	126.461233	0.027000
0.000000	4000.000000	-66500.000000	-5.951179	0.045675	0.554290	0.009844	-13.891193	0.011921	0.000000	-27.355860	0.009124	136.797824	0.027000
0.000000	4000.000000	-66500.000000	-5.951453	0.057035	0.560729	0.013076	-9.925826	0.009670	1.000000	-23.568387	0.009516	147.135416	0.030000
0.000000	4000.000000	-66500.000000	-5.952329	0.052740	0.557110	0.008008	-13.892358	0.010005	0.000000	-27.368337	0.017843	157.475007	0.030000
0.000000	4000.000000	-66500.000000	-5.975750	0.056271	0.542507	0.009725	-9.253511	0.008920	1.000000	-22.918408	0.023701	167.815598	0.035000
0.000000	4000.000000	-66500.000000	-5.950226	0.045630	0.526648	0.013087	-13.888252	0.010453	0.000000	-27.377044	0.014134	178.154190	0.035000
0.000000	4000.000000	-63000.000000	-5.937928	0.027779	0.409552	0.008070	-10.807636	0.006910	1.000000	-24.224147	0.008947	192.394004	0.025000
0.000000	4000.000000	-63000.000000	-5.924924	0.035430	0.403054	0.008617	-14.100195	0.007036	0.000000	-27.357002	0.014445	202.734595	0.025000
0.000000	4000.000000	-63000.000000	-5.951777	0.059961	0.410345	0.006466	-10.537033	0.008377	1.000000	-23.969819	0.013278	213.076187	0.027000
0.000000	4000.000000	-63000.000000	-5.916510	0.042107	0.411249	0.009530	-14.097240	0.008879	0.000000	-27.379900	0.011035	223.413778	0.027000
0.000000	4000.000000	-63000.000000	-5.951026	0.037096	0.410407	0.007942	-10.134783	0.006779	1.000000	-23.589869	0.014761	233.754370	0.030000
0.000000	4000.000000	-63000.000000	-5.938623	0.048562	0.404055	0.008308	-14.096878	0.007480	0.000000	-27.362838	0.005570	244.091961	0.030000
0.000000	4000.000000	-63000.000000	-5.954106	0.047841	0.409722	0.007701	-9.457354	0.010084	1.000000	-22.922580	0.020396	254.431552	0.035000
0.000000	4000.000000	-63000.000000	-5.932462	0.036150	0.414809	0.009028	-14.095881	0.007178	0.000000	-27.376766	0.011990	264.774144	0.035000
0.000000	4000.000000	-59500.000000	-5.931259	0.041101	0.276538	0.009455	-11.024051	0.005596	1.000000	-24.220228	0.009803	279.011959	0.025000
0.000000	4000.000000	-59500.000000	-5.908791	0.045299	0.265057	0.009535	-14.315773	0.007082	0.000000	-27.383804	0.011679	289.349550	0.025000
0.000000	4000.000000	-59500.000000	-5.923499	0.036613	0.273235	0.009332	-10.754978	0.008221	1.000000	-23.965284	0.018938	299.689141	0.027000
0.000000	4000.000000	-59500.000000	-5.907936	0.047269	0.264644	0.006756	-14.312821	0.007586	0.000000	-27.387410	0.012823	310.027732	0.027000
0.000000	4000.000000	-59500.000000	-5.950598	0.044887	0.213647	0.007839	-10.344470	0.007892	1.000000	-23.570940	0.006374	320.370324	0.030000
0.000000	4000.000000	-59500.000000	-5.923627	0.041848	0.230917	0.009535	-14.310529	0.010257	0.000000	-27.368431	0.013547	330.709915	0.030000
0.000000	4000.000000	-59500.000000	-5.937142	0.043460	0.227621	0.010167	-9.672427	0.008212	1.000000	-22.921398	0.020613	341.050507	0.035000
0.000000	4000.000000	-59500.000000	-5.925293	0.051409	0.268437	0.007363	-14.311506	0.009969	0.000000	-27.392934	0.008641	351.390098	0.035000
0.000000	4000.000000	-56000.000000	-5.960942	0.056244	0.120156	0.011304	-11.240233	0.009210	1.000000	-24.223531	0.010976	365.627913	0.025000
0.000000	4000.000000	-56000.000000	-5.920435	0.066494	0.124356	0.013061	-14.522869	0.010083	0.000000	-27.381375	0.007323	375.969504	0.025000
0.000000	4000.000000	-56000.000000	-5.929093	0.051581	0.130681	0.011884	-10.968622	0.009200	1.000000	-23.973092	0.006901	386.307095	0.027000
0.000000	4000.000000	-56000.000000	-5.946554	0.059947	0.125611	0.011192	-14.527226	0.007641	0.000000	-27.396455	0.011670	396.646687	0.027000
0.000000	4000.000000	-56000.000000	-5.944819	0.059113	0.124474	0.011377	-10.564254	0.009572	1.000000	-23.584291	0.013939	407.038281	0.030000
0.000000	4000.000000	-56000.000000	-5.934336	0.058019	0.123146	0.009339	-14.531012	0.013112	0.000000	-27.386884	0.012357	417.374872	0.030000
0.000000	4000.000000	-56000.000000	-5.931795	0.063076	0.128097	0.007523	-9.886067	0.011756	1.000000	-22.914539	0.018071	427.714464	0.035000
0.000000	4000.000000	-56000.000000	-5.937271	0.062637	0.136529	0.010219	-14.531405	0.010322	0.000000	-27.390982	0.013976	438.054055	0.035000
0.000000	4000.000000	-52500.000000	-5.935633	0.047729	-0.020910	0.007012	-11.450418	0.008506	1.000000	-24.218981	0.009878	452.291869	0.025000
0.000000	4000.000000	-52500.000000	-5.911430	0.044961	-0.016369	0.012928	-14.741777	0.008607	0.000000	-27.381331	0.014527	462.629461	0.025000
0.000000	4000.000000	-52500.000000	-5.953303	0.055692	0.004402	0.011240	-11.187085	0.006282	1.000000	-23.961941	0.015153	472.967052	0.027000
0.000000	4000.000000	-52500.000000	-5.926812	0.056296	-0.042078	0.008181	-14.745957	0.009866	0.000000	-27.397955	0.021293	483.306643	0.027000
0.000000	4000.000000	-52500.000000	-5.963337	0.056916	-0.060450	0.008984	-10.776970	0.007593	1.000000	-23.593302	0.007437	493.647235	0.030000
0.000000	4000.000000	-52500.000000	-5.941214	0.052387	-0.057338	0.012258	-14.744371	0.008532	0.000000	-27.381445	0.018487	503.983826	0.030000
0.000000	4000.000000	-52500.000000	-5.949294	0.062508	-0.050777	0.010166	-10.101401	0.009941	1.000000	-22.929142	0.012441	514.323417	0.035000
0.000000	4000.000000	-52500.000000	-5.939833	0.045761	-0.033434	0.011461	-14.743102	0.010739	0.000000	-27.378251	0.009013	524.662009	0.035000
0.000000	4000.000000	-49000.000000	-5.965719	0.041766	-0.155777	0.008302	-11.677448	0.007361	1.000000	-24.219200	0.006587	538.901823	0.025000
0.000000	4000.000000	-49000.000000	-5.946099	0.033247	-0.131341	0.009779	-14.964778	0.007940	0.000000	-27.394508	0.009795	549.242414	0.025000
0.000000	4000.000000	-49000.000000	-5.951133	0.039922	-0.132214	0.005769	-11.414459	0.008721	1.000000	-23.978968	0.010229	559.583006	0.027000
0.000000	4000.000000	-49000.000000	-5.952448	0.043077	-0.150270	0.007892	-14.971780	0.007892	0.000000	-27.402808	0.010347	569.922597	0.027000
0.000000	4000.000000	-49000.000000	-5.985298	0.035688	-0.129460	0.007810	-11.001031	0.007568	1.000000	-23.595144	0.009089	580.261189	0.030000
0.000000	4000.000000	-49000.000000	-5.962301	0.038381	-0.156066	0.008866	-14.966537	0.008963	0.000000	-27.375037	0.014201	590.600780	0.030000
0.000000	4000.000000	-49000.000000	-5.964015	0.041522	-0.141946	0.008530	-10.330030	0.008470	1.000000	-22.946412	0.010419	600.937371	0.035000
0.000000	4000.000000	-49000.000000	-5.937810	0.034100	-0.163646	0.011506	-14.966798	0.007123	0.000000	-27.390167	0.009502	611.275963	0.035000
0.000000	4000.000000	-45500.000000	-5.970145	0.050779	-0.283767	0.007635	-11.904050	0.007282	1.000000	-24.224465	0.013020	625.515777	0.025000
0.000000	4000.000000	-45500.000000	-5.965427	0.041841	-0.275631	0.007775	-15.195340	0.005973	0.000000	-27.387962	0.011776	635.857369	0.025000
0.000000	4000.000000	-45500.000000	-5.971856	0.053814	-0.277004	0.007240	-11.638322	0.008743	1.000000	-23.971975	0.011133	646.197960	0.027000
0.000000	4000.000000	-45500.000000	-5.972207	0.046994	-0.280937	0.008956	-15.200518	0.008011	0.000000	-27.398606	0.015534	656.536551	0.027000
0.000000	4000.000000	-45500.000000	-5.981404	0.053122	-0.263934	0.008281	-11.234090	0.007852	1.000000	-23.592666	0.012419	666.876143	0.030000
0.000000	4000.000000	-45500.000000	-5.972770	0.047495	-0.273972	0.008315	-15.197587	0.008014	0.000000	-27.392169	0.011003	677.216734	0.030000
0.000000	4000.000000	-45500.000000	-5.988055	0.054616	-0.272773	0.010486	-10.556824	0.006343	1.000000	-22.943328	0.010471	687.557326	0.035000
0.000000	4000.000000	-45500.000000	-5.982652	0.040588	-0.271990	0.012209	-15.198564	0.009796	0.000000	-27.384758	0.011593	697.894917	0.035000
0.000000	4000.000000	-42000.000000	-5.956742	0.058542	-0.416836	0.007227	-12.138688	0.009426	1.000000	-24.230336	0.011676	712.132731	0.025000
0.000000	4000.000000	-42000.000000	-6.003009	0.055403	-0.426471	0.009420	-15.429766	0.005378	0.000000	-27.396207	0.007808	722.471323	0.025000
0.000000	4000.000000	-42000.000000	-5.978546	0.048148	-0.436018	0.008943	-11.868036	0.009333	1.000000	-23.985282	0.013926	732.808914	0.027000
0.000000	4000.000000	-42000.000000	-5.997314	0.046958	-0.433133	0.008166	-15.423987	0.010930	0.000000	-27.413741	0.010540	743.147505	0.027000
0.000000	4000.000000	-42000.000000	-5.983935	0.073836	-0.423599	0.009448	-11.461763	0.011514	1.000000	-23.582230	0.012426	753.488097	0.030000
0.000000	4000.000000	-42000.000000	-5.980986	0.057321	-0.454770	0.011804	-15.425809	0.012997	0.000000	-27.393386	0.012814	763.825688	0.030000
0.000000	4000.000000	-42000.000000	-6.027536	0.053773	-0.461744	0.010097	-10.784932	0.008556	1.000000	-22.927478	0.020920	774.166280	0.035000
0.000000	4000.000000	-42000.000000	-6.000096	0.049083	-0.423696	0.009892	-15.422322	0.010098	0.000000	-27.386601	0.011787	784.503871	0.035000
0.000000	4000.000000	-38500.000000	-6.010332	0.041845	-0.556383	0.008770	-12.370701	0.007216	1.000000	-24.231548	0.011929	798.742685	0.025000
0.000000	4000.000000	-38500.000000	-5.998813	0.034258	-0.557318	0.007619	-15.659498	0.007295	0.000000	-27.388816	0.012913	809.081276	0.025000
0.000000	4000.000000	-38500.000000	-6.016329	0.049038	-0.559158	0.008615	-12.101106	0.009867	1.000000	-23.979987	0.011438	819.418868	0.027000
0.000000	4000.000000	-38500.000000	-5.997957	0.042524	-0.559495	0.009319	-15.659202	0.007975	0.000000	-27.390227	0.009555	829.758459	0.027000
0.000000	4000.000000	-38500.000000	-6.013809	0.051183	-0.550271	0.009728	-11.693035	0.008323	1.000000	-23.560584	0.009451	840.096050	0.030000
0.000000	4000.000000	-38500.000000	-5.991751	0.050900	-0.559700	0.011784	-15.652624	0.008260	0.000000	-27.390733	0.010427	850.435642	0.030000
0.000000	4000.000000	-38500.000000	-6.002999	0.050588	-0.584032	0.011378	-11.017588	0.009835	1.000000	-22.950143	0.009590	860.776233	0.035000
0.000000	4000.000000	-38500.000000	-5.991459	0.047620	-0.564682	0.009408	-15.652909	0.009547	0.000000	-27.381256	0.024183	871.114825	0.035000
0.000000	4000.000000	-35000.000000	-6.026246	0.051103	-0.690068	0.006618	-12.607059	0.006753	1.000000	-24.236267	0.008776	885.352639	0.025000
0.000000	4000.000000	-35000.000000	-6.001855	0.035604	-0.702974	0.007753	-15.898461	0.006950	0.000000	-27.402848	0.009330	895.694231	0.025000
0.000000	4000.000000	-35000.000000	-6.018447	0.053283	-0.694226	0.009803	-12.344161	0.008953	1.000000	-23.986732	0.012718	906.039822	0.027000
0.000000	4000.000000	-35000.000000	-6.027953	0.038684	-0.698218	0.007381	-15.897501	0.005878	0.000000	-27.403692	0.010830	916.385414	0.027000
0.000000	4000.000000	-35000.000000	-6.051339	0.045156	-0.696625	0.009821	-11.930600	0.008497	1.000000	-23.589780	0.006425	926.730006	0.030000
0.000000	4000.000000	-35000.000000	-6.040838	0.056950	-0.704118	0.008728	-15.893475	0.007253	0.000000	-27.391553	0.009667	937.073597	0.030000
0.000000	4000.000000	-35000.000000	-6.032320	0.032333	-0.689268	0.006963	-11.258526	0.008264	1.000000	-22.939841	0.013282	947.420189	0.035000
0.000000	4000.000000	-35000.000000	-6.035529	0.065925	-0.701257	0.007310	-15.887154	0.007204	0.000000	-27.389467	0.010710	957.768781	0.035000
0.000000	4000.000000	-35000.000000	-6.031551	0.040299	-0.715919	0.009140	-12.609970	0.006998	1.000000	-24.240037	0.007418	968.115373	0.025000
