0.000000	4030.000000	-70000.000000	-6.101111	0.057687	1.088344	0.009060	20.275261	0.010305	1.000000	13.700436	0.022274	14.268816
0.000000	4030.000000	-70000.000000	-6.295973	0.050512	0.865879	0.012853	-13.545415	0.022279	0.000000	-19.914503	0.043590	24.737415
0.000000	4030.000000	-66500.000000	-6.120154	0.056547	0.758786	0.012239	20.098932	0.011590	1.000000	13.654605	0.018240	37.583149
0.000000	4030.000000	-66500.000000	-6.242758	0.066647	0.841054	0.006448	-13.717618	0.021140	0.000000	-19.888267	0.057354	47.925741
0.000000	4030.000000	-63000.000000	-6.154562	0.034221	0.614928	0.006993	19.891633	0.007876	1.000000	13.665174	0.015934	60.767476
0.000000	4030.000000	-63000.000000	-6.222487	0.043243	0.689845	0.007507	-13.925591	0.023980	0.000000	-19.885957	0.053620	71.111067
0.000000	4030.000000	-59500.000000	-6.147674	0.033459	0.476365	0.010740	19.684390	0.011449	1.000000	13.681139	0.017721	83.957802
0.000000	4030.000000	-59500.000000	-6.211021	0.049303	0.569077	0.008302	-14.138710	0.024933	0.000000	-19.889742	0.042425	94.298393
0.000000	4030.000000	-56000.000000	-6.156572	0.056061	0.346713	0.010302	19.469255	0.010012	1.000000	13.665443	0.027748	107.146128
0.000000	4030.000000	-56000.000000	-6.232988	0.053875	0.419166	0.009325	-14.349714	0.025362	0.000000	-19.891197	0.047705	117.496720
0.000000	4030.000000	-52500.000000	-6.167879	0.051443	0.209771	0.009630	19.253417	0.010558	1.000000	13.663506	0.032427	130.339455
0.000000	4030.000000	-52500.000000	-6.223065	0.047100	0.276500	0.008558	-14.564481	0.025032	0.000000	-19.882515	0.051311	140.684046
0.000000	4030.000000	-49000.000000	-6.177343	0.043100	0.073735	0.008035	19.027736	0.008717	1.000000	13.667310	0.017705	153.526781
0.000000	4030.000000	-49000.000000	-6.252556	0.030247	0.146157	0.008186	-14.782847	0.023798	0.000000	-19.887696	0.040538	163.871373
0.000000	4030.000000	-45500.000000	-6.186578	0.038792	-0.076854	0.007157	18.797945	0.009617	1.000000	13.671140	0.021081	176.717107
0.000000	4030.000000	-45500.000000	-6.268894	0.055887	-0.016961	0.010519	-15.009029	0.023653	0.000000	-19.894923	0.035234	187.060699
0.000000	4030.000000	-42000.000000	-6.172875	0.052895	-0.220959	0.009957	18.565557	0.008351	1.000000	13.649861	0.027260	199.912434
0.000000	4030.000000	-42000.000000	-6.301428	0.047612	-0.132878	0.009593	-15.235596	0.022963	0.000000	-19.925525	0.054397	210.254025
0.000000	4030.000000	-38500.000000	-6.193153	0.059381	-0.352280	0.010857	18.320259	0.008854	1.000000	13.642366	0.024844	223.099761
0.000000	4030.000000	-38500.000000	-6.312940	0.060219	-0.257085	0.012837	-15.472501	0.024693	0.000000	-19.901524	0.055484	233.444352
0.000000	4030.000000	-35000.000000	-6.207575	0.054148	-0.476945	0.008803	18.070396	0.008407	1.000000	13.675695	0.022766	246.290087
0.000000	4030.000000	-35000.000000	-6.315461	0.053130	-0.409670	0.008882	-15.714197	0.024759	0.000000	-19.888649	0.052858	256.633678
0.000000	4030.000000	-35000.000000	-6.218009	0.048949	-0.474501	0.006949	18.026406	0.024806	1.000000	13.582046	0.053318	266.980270
0.000000	4030.000000	-35000.000000	-6.322383	0.050857	-0.418922	0.006452	-15.714478	0.026422	0.000000	-19.895713	0.050043	277.320862
0.000000	4030.000000	-38500.000000	-6.200385	0.063905	-0.371466	0.010367	18.302909	0.008953	1.000000	13.659606	0.025692	290.157596
0.000000	4030.000000	-38500.000000	-6.286425	0.055195	-0.300129	0.011167	-15.492135	0.025110	0.000000	-19.895206	0.047644	300.498187
0.000000	4030.000000	-42000.000000	-6.189144	0.069605	-0.231495	0.011891	18.537575	0.010625	1.000000	13.663848	0.022533	313.341922
0.000000	4030.000000	-42000.000000	-6.261892	0.055915	-0.182838	0.009909	-15.261107	0.024631	0.000000	-19.903685	0.046313	323.687513
0.000000	4030.000000	-45500.000000	-6.178536	0.040206	-0.110462	0.012188	18.775129	0.007619	1.000000	13.682857	0.018537	336.531248
0.000000	4030.000000	-45500.000000	-6.247455	0.044786	-0.019506	0.008570	-15.031618	0.023284	0.000000	-19.897684	0.055820	346.878840
0.000000	4030.000000	-49000.000000	-6.186056	0.040982	0.024081	0.011244	19.005737	0.007413	1.000000	13.678794	0.019609	359.724575
0.000000	4030.000000	-49000.000000	-6.233568	0.054651	0.096144	0.007813	-14.805983	0.025017	0.000000	-19.885237	0.047971	370.068166
0.000000	4030.000000	-52500.000000	-6.170858	0.054389	0.177432	0.006752	19.229329	0.012586	1.000000	13.681745	0.021452	382.912901
0.000000	4030.000000	-52500.000000	-6.241030	0.042473	0.241755	0.011110	-14.587228	0.024544	0.000000	-19.900978	0.057024	393.257493
0.000000	4030.000000	-56000.000000	-6.128419	0.067025	0.316593	0.011373	19.450239	0.009576	1.000000	13.672272	0.022368	406.101227
0.000000	4030.000000	-56000.000000	-6.226208	0.058085	0.388280	0.011185	-14.366098	0.024175	0.000000	-19.903625	0.046806	416.446819
0.000000	4030.000000	-59500.000000	-6.106949	0.055258	0.472112	0.010422	19.671077	0.010030	1.000000	13.667916	0.017661	429.292554
0.000000	4030.000000	-59500.000000	-6.254677	0.062471	0.554881	0.010915	-14.148097	0.025660	0.000000	-19.887835	0.045683	439.636146
0.000000	4030.000000	-63000.000000	-6.068473	0.049146	0.592036	0.006608	19.888723	0.009369	1.000000	13.675173	0.019641	452.479880
0.000000	4030.000000	-63000.000000	-6.272152	0.049450	0.660604	0.009681	-13.923313	0.022904	0.000000	-19.885605	0.045331	462.823472
0.000000	4030.000000	-66500.000000	-6.034698	0.056700	0.741888	0.011954	20.103754	0.009019	1.000000	13.666282	0.017214	475.667206
0.000000	4030.000000	-66500.000000	-6.307172	0.058797	0.807432	0.014115	-13.710876	0.023446	0.000000	-19.885232	0.032330	486.015798
0.000000	4030.000000	-70000.000000	-5.976977	0.059248	1.045991	0.013713	20.296064	0.008633	1.000000	13.670802	0.020064	498.862533
0.000000	4030.000000	-70000.000000	-6.318503	0.061938	0.859099	0.013964	-13.517339	0.027245	0.000000	-19.898757	0.041373	509.209125
0.000000	4030.000000	-70000.000000	-5.994946	0.039402	1.069155	0.009935	20.252790	0.022968	1.000000	13.592735	0.042082	519.559717
0.000000	4030.000000	-70000.000000	-6.335366	0.055519	0.845508	0.010312	-13.515406	0.022585	0.000000	-19.893492	0.045829	529.911309
0.000000	4030.000000	-66500.000000	-6.021820	0.060885	0.758852	0.009264	20.128489	0.010689	1.000000	13.672590	0.020031	542.760044
0.000000	4030.000000	-66500.000000	-6.299321	0.047082	0.813955	0.010742	-13.683808	0.026324	0.000000	-19.882634	0.044434	553.110636
0.000000	4030.000000	-63000.000000	-6.068428	0.049825	0.595613	0.008507	19.919831	0.009292	1.000000	13.687660	0.017956	565.959371
0.000000	4030.000000	-63000.000000	-6.282635	0.051152	0.673684	0.007677	-13.896892	0.027246	0.000000	-19.881258	0.043340	576.306962
0.000000	4030.000000	-59500.000000	-6.106295	0.044364	0.475655	0.008426	19.698221	0.008380	1.000000	13.684109	0.021630	589.158698
0.000000	4030.000000	-59500.000000	-6.229323	0.038361	0.559039	0.009030	-14.113724	0.025556	0.000000	-19.877533	0.040540	599.513290
0.000000	4030.000000	-56000.000000	-6.127303	0.048386	0.315393	0.009695	19.483910	0.009534	1.000000	13.681720	0.013784	612.359025
0.000000	4030.000000	-56000.000000	-6.262017	0.071705	0.410772	0.009816	-14.333011	0.019651	0.000000	-19.890070	0.047789	622.704617
0.000000	4030.000000	-52500.000000	-6.163588	0.043220	0.219576	0.012903	19.268062	0.008168	1.000000	13.674815	0.025905	635.560352
0.000000	4030.000000	-52500.000000	-6.243165	0.054544	0.268646	0.010908	-14.554374	0.023029	0.000000	-19.885093	0.047257	645.910944
0.000000	4030.000000	-49000.000000	-6.139145	0.047180	0.064581	0.007712	19.044787	0.006845	1.000000	13.701245	0.014831	658.763679
0.000000	4030.000000	-49000.000000	-6.265111	0.042820	0.165940	0.006319	-14.771957	0.024522	0.000000	-19.882644	0.042798	669.115271
0.000000	4030.000000	-45500.000000	-6.180955	0.041590	-0.072397	0.009195	18.810344	0.009313	1.000000	13.678884	0.020178	681.966006
0.000000	4030.000000	-45500.000000	-6.264555	0.057213	0.002858	0.007942	-14.997739	0.023013	0.000000	-19.875998	0.046662	692.316598
0.000000	4030.000000	-42000.000000	-6.178636	0.058469	-0.221891	0.009867	18.570793	0.011050	1.000000	13.672267	0.025924	705.165333
0.000000	4030.000000	-42000.000000	-6.287750	0.060968	-0.149449	0.011106	-15.227617	0.024189	0.000000	-19.880955	0.039583	715.514925
